global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94
1082.8212794712003	0.8208366670235137	1172501.9232756477	0.6737728339302707	1110.3666588302572	15.501447487391488	1232914.1170418686	240.29487420435584	1020.5255106589216	-3.11896996414157	1041472.3179056528	9.727973637217266	1024.2811528024895	1099.7501021918902	0.63488	54.188751	1.309577857960199	0.6533725338936834	0.0767328748	0.0303128333	-0.0773537103	0.0417090081	0.0045123525	0.0208501556	-0.0036758676	0.0160429868	-0.0272063278	-0.0360249041	0.0479598632	-0.03494996	0.0431227521	0.028683305	-0.0376984156	0.0356962492	0.0447889083	0.0025198243	-0.0470313679	0.0357070866	-0.0047961129	0.0432125799	-0.0104106879	0.0393516328	-0.03507855	0.0006654241	0.017029964	0.0468739701	0.0386975839	0.0733910548	0.0099752264	0.014819392	-0.0592011647	0.03821508	-0.0023651658	-0.0591805006	0.0188173577	0.0243023785	-0.0021378446	0.0235890668	-0.0233120994	-0.0225302407	-0.0072625042	-0.0251633661	0.0743660583	0.0165504889	0.0349009787	-0.0416031563	0.1011961796	0.0185351057	-0.009562091	-0.0510668511	0.0051175797	0.017710062	-0.1092392569	-0.0514415587	-0.8344699688628907	0.1685815986283216	0.6963401289340337	0.0284197553960805	1.2172384355065162	-0.1924519975807328	1.4816694088743512	0.0370377713728143	-1.0706808143952884	0.31151903257458	1.146357406314158	0.0970441076562022	0.0241582556901424	-0.0070470949655305	4.966154745320668e-05	0.0005836213179902	0.0219937935877532	-0.0056066207150381	0.0004837269563806	3.143419584229544e-05	0.0098336796815112	8.678890296249901e-05	9.67012560785662e-05	7.532313677434071e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1086.0613472413638	3.2400677701634777	1179529.2499717262	10.49803915525213	1093.0938431978868	-17.27281563237034	1194854.1500371264	298.3501598698571	1028.3453389504532	7.819828291531621	1057494.1361411226	61.149714509038354	1024.870733883335	1096.8315807190877	0.645439	55.09	0.908656657830596	0.4422334760074247	0.0792910218	0.0325152052	-0.0454896959	0.0553466065	-0.0128564218	0.0341112734	-0.0494568229	0.0289481024	-0.1022180916	-0.0607564019	0.0688800752	-0.0019049423	0.077369846	0.0565067951	-0.0608078816	0.0028713304	0.0231166041	-0.0649012482	-0.0607449874	0.050466882	0.0424685559	0.0845628565	0.0001931452	0.0684465413	-0.06380897	-0.0277638987	-0.0125050339	0.0026404334	0.0209302749	0.0821973357	0.0132368555	-0.0197533148	-0.046102452	0.0269030189	-0.0060190617	-0.0762766606	0.0218633157	-0.0217597981	0.0169617521	0.0336574839	0.0286936345	0.0134274435	-0.0159848106	0.0213723971	-0.0392755513	-0.0071493587	0.0274097708	-0.0475822776	0.0182332076	-0.0155305899	0.0069203046	-0.0508820757	-0.037350864	0.0153640485	-0.110592125	-0.0449896151	-0.9876608920507408	-0.1531909231878501	0.9754740376864652	0.0234674589471457	1.1294592749524952	-0.087779160554021	1.275678253776216	0.0077051810275685	-0.7628872832465134	0.3077935311487749	0.581997006939246	0.0947368578170319	0.022257872099991	-0.0019003835901514	3.611457789716732e-06	0.0004954128704195	0.0269022948262918	0.0049085012385385	0.0007237334669207	2.4093384408734947e-05	0.0094447036514022	-0.0003889760301089	8.920242706281005e-05	1.5130235199935733e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1077.6999904013169	-8.361356840046938	1161437.2693109985	69.91228820659971	1049.9094455441375	-43.18439765374933	1102309.843842798	1864.8922007171504	1024.8276333247654	-3.517705625687768	1050271.67802604	12.374252868995368	1021.9803915125476	1090.4167048136394	0.617099	52.671051	0.582102168120188	0.3303126934032303	0.067876799	0.0277576474	0.0180381042	-0.0353142565	-0.015589989	0.0080834284	0.0191413713	-0.0117837432	-0.0030642386	-0.0502397826	0.0565666862	-0.0358203411	0.0116246799	-0.0058112064	-0.0407763751	0.0528231842	0.0340184172	-0.0051425053	-0.0483858526	0.0521751868	-0.0361636439	0.0005778924	0.0294723717	0.0115596806	-0.0461030812	0.0141278673	-0.0212490702	0.0331977051	0.0224271229	0.0727705674	0.0115427927	0.0069075487	-0.0575991873	0.0514080119	-0.0041455114	-0.0739486907	0.0017901179	0.0008797217	-0.0055080411	0.05227908	0.0035092698	-0.0267913873	-0.0245466592	0.0140511783	0.0194729499	0.0120969259	0.0502954792	-0.0411532682	0.0617273459	0.027671194	-0.0074491137	-0.0593664662	-0.0054698919	0.013011472	-0.1117560484	-0.0383647583	-0.97582366296308	0.0118372290876608	0.9522318211986828	0.0001401199924737	1.2439249062413182	0.114465631288823	1.5473491723674724	0.0131023807463487	-0.9429837271443376	-0.1800964438978242	0.8892183096590266	0.0324347291046421	0.0267111802572962	0.0044533081573052	1.9831953543921032e-05	0.0007134871507377	0.0259912839115008	-0.000911010914791	0.0006755468393682	8.29940886868335e-07	0.0095944418562236	0.0001497382048213	9.205331453245536e-05	2.2421529983135352e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1081.0996750396644	3.3996846383474804	1168776.5073708678	11.557855640215838	1096.1805079375315	46.271062393394	1201611.7059821845	2141.011215013361	1024.2819628498971	-0.5456704748683023	1049153.539419638	0.2977562671429986	1024.086655818069	1093.0766865208243	0.483214	41.243637	0.1799422261214426	0.0808157174590032	0.0674436808	0.0297982894	-0.0435524885	0.0161569106	-0.0113681576	0.0406533648	-0.0206090976	0.072684559	-0.0532069574	-0.0435705441	0.0531276614	-0.024942244	0.0292958386	0.0379299924	-0.0584440914	-2.43267e-05	0.032969194	-0.0464476094	-0.0493374511	0.0484694792	0.0047636608	0.0317571608	-0.0064631101	0.0415307417	-0.0630420058	-0.0287584612	-0.0205019857	0.0132875005	0.0146246305	0.0756829473	0.0198549027	-0.0071732675	-0.0411990286	0.0546810783	0.0003791069	-0.0940900934	0.0140256341	-0.0194999892	0.010049233	0.0624928184	0.0407164227	-0.0030426095	-0.0012898952	0.0303572653	-0.0126715922	-0.0046067877	0.0389720289	-0.0394077764	0.0172843348	-0.0100396033	0.0139387577	-0.057950698	-0.0195316984	0.0106533374	-0.1127290384	-0.0315924503	-0.9909490062385372	-0.0151253432754572	0.9819799329651444	0.0002287760092004	1.2688655046746078	0.0249405984332895	1.6100196689531472	0.0006220334502106	-0.9127354283707518	0.0302482987735858	0.8330859622031398	0.0009149595786961	0.0274039161523963	0.0006927358951001	4.798830203601389e-07	0.0007509746204875	0.0247693760418927	-0.001221907869608	0.0006135219895046	1.493058841810202e-06	0.0093165259081496	-0.0002779159480739	8.679765499722272e-05	7.723727419387007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1081.2326277609989	0.1329527213345045	1169063.9953349547	0.0176764261102504	1082.8587560936446	-13.321751843886886	1172583.0856486752	177.46907219010367	1024.6396378595814	0.3576750096842715	1049886.3874730142	0.1279314125526437	1024.589949520412	1091.0030851568283	0.505037	43.106297	0.2966710078627201	0.1866830781113794	0.0615140545	0.03201487	-0.0300392632	0.0009522958	0.0156209588	0.0175268293	0.0067887729	0.0183599432	0.0002934238	-0.0470766898	0.0485520751	-0.0470339222	0.0066599266	-0.0041959695	-0.0161687849	0.0429888429	0.0720174977	-0.0104791496	-0.0503456831	0.0350629025	-0.0321435236	0.013025956	-0.0008918834	0.0326447879	-0.0403665052	0.0096483453	0.0056188761	0.034449757	0.0559513097	0.0644484076	0.0141525276	0.0221421304	-0.057160373	0.0604888836	-0.0053339691	-0.0813525369	-0.005090807	0.0003378135	-0.0116349131	0.0683090326	-0.0077102513	-0.0408580788	-0.012846186	0.0116918361	0.0300743782	-0.0049588388	0.0442622532	-0.023001108	0.061902301	0.0355541631	-0.0134357512	-0.0568262384	0.0047222297	0.0082906521	-0.1135094328	-0.0246987197	-0.9802595491604648	0.0106894570780724	0.9609087837202775	0.0001142644926239	1.2736260798415486	0.0047605751669408	1.6221233912525508	2.26630759200938e-05	-1.0460977453662537	-0.1333623169955018	1.0943204928603594	0.0177855075944087	0.0294108666688128	0.0020069505164165	4.027850375344457e-06	0.0008649990782106	0.0253393322123745	0.0005699561704817	0.000642081756969	3.248500362702773e-07	0.0096967923936954	0.0003802664855458	9.402778272642896e-05	1.446026000293544e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1080.78506645177	-0.4475613092288313	1168096.359865157	0.2003111255186255	1107.6202638528418	24.76150775919723	1226822.648897439	613.1322665087846	1023.4099480856116	-1.229689773969767	1047367.9218405944	1.512136940205817	1026.677779305464	1098.1997340452174	0.459096	39.185089	0.0844661894227664	0.0455844994638998	0.060835389	0.0395641625	-0.0635172227	0.0136959113	-0.0112043989	0.0468685998	-0.0058859023	0.0466977489	-0.0320997858	-0.0410902298	0.0517935217	-0.0294168834	0.017319458	0.0289681128	-0.0701322347	-0.0004161197	0.0595791179	-0.0644421213	-0.0519112899	0.0416809461	0.0056983305	0.0342395207	0.0015137697	0.0445195362	-0.0532210982	-0.0397878852	-0.0109630386	0.0259290124	0.0576520078	0.0678373272	0.0270319287	0.0017859431	-0.0372040108	0.0672853642	-0.0063770578	-0.1038590267	0.0101302014	-0.0202389254	0.0061993611	0.0824485159	0.0267891569	-0.0130657749	0.0006173791	0.024441173	0.0012862829	-0.0061375323	0.0469626823	-0.0159397414	0.0115029733	0.0101781836	0.0081783618	-0.0501783921	0.0051894071	0.0059244253	-0.1140958982	-0.017710062	-0.9785291272374508	0.0017304219230139	0.9575192528520872	2.9943600316474026e-06	1.2772217821299563	0.0035957022884076	1.6312954807472215	1.292907494686012e-05	-1.0185530583871838	0.0275446869790698	1.037450332749886	0.0007587097807749	0.0296148778066122	0.0002040111377993	4.16205443462047e-08	0.0008770409875005	0.025398476998111	5.914478573650073e-05	0.0006450826338235	3.4981056798165804e-09	0.0089280407525858	-0.0007687516411096	7.97099116798328e-05	5.909790857087047e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1076.62490268138	-4.16016377039	1159121.181073691	17.30696259646554	1114.1719531447418	6.551689291899947	1241379.1411743688	42.924632577596434	1024.4876778561058	1.0777297704942157	1049575.002078996	1.161501458209515	1029.628082080182	1090.3512572065893	0.534264	45.60088	0.2457903205516063	0.1396586869669173	0.0528233861	0.0317822876	-0.0760238405	-0.0235274142	-0.0099568646	0.022374263	0.0479084871	0.0354713595	0.0033547717	-0.0444749109	0.0239598024	-0.0643206155	0.021252214	-0.0084433713	-0.0099872193	0.0443372901	0.0740554334	-0.0074248823	-0.0537537275	0.019236736	-0.0448761142	0.0236032985	0.014012076	0.0178462675	-0.0208030936	0.0120103865	0.0218577372	0.0455028099	0.0639755479	0.0532912938	0.0152845007	0.0298587458	-0.0559174774	0.0732201029	-0.0176282297	-0.0711133175	-0.0225966497	0.0020529424	-0.0137259425	0.0606354253	-0.0195852591	-0.0468395993	-0.0198505239	-0.0024308958	0.0304804667	-0.020887911	0.0430065365	-0.0233564494	0.0690367674	0.0449298376	-0.015393336	-0.0622114834	-0.0043460179	0.0035556678	-0.1144874327	-0.0106533374	-0.9616014577253508	0.0169276695121	0.9246773634995196	0.0002865459951108	1.2374829353201449	-0.0397388468098114	1.531364015208562	0.0015791759457736	-0.9073163628631988	0.1112366955239849	0.8232229823193039	0.0123736024310957	0.0286179877815685	-0.0009968900250437	9.93789722031629e-07	0.000818989224666	0.0249507964715856	-0.0004476805265253	0.0006225422445664	2.004178538300581e-07	0.0088148691300407	-0.000113171622545	7.770191777974449e-05	1.2807816149490418e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1079.616685013515	2.991782332135017	1165572.1865595714	8.950761522875242	1080.014327879543	-34.1576252651987	1166430.948425101	1166.7433637577408	1023.0243528576444	-1.4633249984614167	1046578.826539802	2.141320051122105	1022.2169417684266	1113.8438318429494	0.681733	58.187733	0.664352852179394	0.3240753254727189	0.0600582943	0.0433136882	-0.024595165	0.0176589577	-0.0049433065	0.0070672579	-0.0250684334	0.0092653375	-0.0546435169	-0.0365568712	0.0564116845	-0.0185545394	0.0407584338	0.0470544991	-0.065051562	-0.0252000976	0.0439650007	-0.0843692866	-0.0422406206	0.0457058875	0.0145324841	0.0485608189	-0.0086591213	0.0558331863	-0.0480552252	-0.0500248997	-0.0173916744	-0.0103332315	0.0423385267	0.064286266	0.0200259538	-0.0163494894	-0.0239351075	0.0644150186	-0.0113034851	-0.101932928	0.006326214	-0.0338390201	0.0233834838	0.0589003984	0.0450482027	0.0184759748	-0.0012896437	0.0371321877	-0.0627638989	-0.0112730142	0.0506378833	-0.061013123	-0.0237249311	-0.0200057206	0.0108261056	-0.0730670965	-0.0260307534	0.0011853914	-0.1146833673	-0.0035556678	-0.9996928443174228	-0.038091386592072	0.9993857829794588	0.0014509537325066	1.1057994627580428	-0.1316834725621021	1.222792451835976	0.0173405369460139	-0.8543772622783337	0.0529391005848651	0.7299605062982205	0.0028025483707344	0.0247001533380299	-0.0039178344435385	1.5349426726977384e-05	0.0006100975749221	0.029068961973294	0.0041181655017083	0.0008450045502048	1.6959287099461173e-05	0.0080180912264806	-0.0007967779035601	6.428978691616517e-05	6.348550276016284e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1085.370445980862	5.753760967347034	1178029.0050086954	33.10576526936628	1145.8341088307836	65.81978095124055	1312935.8049600362	4332.243564469288	1029.7173421186246	6.692989260980198	1060317.8046598446	44.79610524759626	1037.9045795042125	1061.3126010330932	0.8406439999999998	71.751259	0.610111745030049	0.3298268720683264	0.0365173771	0.0136896919	-0.1155946661	-0.0322704637	0.0236934682	0.0231328594	0.0777471992	-0.0356601801	0.0718859736	-0.0617103865	0.010679706	-0.0722443539	0.0012330752	-0.0504881496	0.0138606762	0.0450020891	0.0762137007	-0.0011342898	-0.0696530968	0.0088193082	-0.0557385803	-0.0052127516	0.0343604927	-0.0112314033	-0.0027195817	0.0489856058	0.0326635009	0.0527375594	0.0863944053	0.0354052711	-0.0068170991	0.0361021918	-0.0518062327	0.0512567307	-0.0430374159	-0.0311621914	-0.0537421535	0.0148429434	-0.0470133256	0.051968724	-0.060146512	-0.0537199611	-0.0341611959	0.0202770185	-0.0287846487	-0.0460106904	0.0178645064	-0.0121210707	0.012712069	0.0536501153	-0.037407869	-0.0186877486	0.0056375148	-0.0011853914	-0.1146833673	0.0035556678	-1.005623503079903	-0.0059306587624802	1.0112786299466956	3.517271335698345e-05	1.0684805494308875	-0.0373189133271552	1.1416506845121313	0.0013927012919197	-0.54244348531833	0.3119337769600037	0.2942449347642972	0.0973026812085333	0.0273770098887733	0.0026768565507433	7.165560993257838e-06	0.0007495006704499	0.0313051673063287	0.0022362053330347	0.0009800135000772	5.000614291492843e-06	0.0078325851906505	-0.00018550603583	6.134939076879753e-05	3.4412489329398174e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1021.0528816846952	-64.31756429616689	1042548.9871966202	4136.749076991562	899.9575507891467	-245.8765580416369	809923.5932223996	60455.28179440246	971.6882114923034	-58.02913062632126	944177.9803531112	3367.3800012466563	949.6853124378588	1074.1420160365517	1.498821	127.928421	1.314859560456092	0.631319377667467	0.0446050959	-0.006130053	0.2334815301	0.0851972855	0.0726308969	-0.1137062041	-0.1078240597	-0.0602452258	-0.1785049635	0.1393431636	0.0491474732	-0.0229410101	0.1064498163	0.1601998396	-0.1352893281	-0.0838915528	0.0157267148	-0.0324523715	0.156292863	0.0379427395	0.04757689	0.1713916782	-0.0219907305	0.1151748209	-0.0784783712	-0.1300744195	0.0006645029	0.0459637819	-0.0353797062	0.0549277154	0.0097941274	-0.0209817937	-0.0025099132	0.0722659351	-0.0439449516	-0.0597780009	-0.0015339885	-0.0374481191	0.0532032057	-0.0465696365	0.0168717512	0.0070186907	0.0324556719	0.017211364	-0.1188747377	-0.120594539	0.0141490209	-0.0496139252	-0.048522252	-0.121897982	0.0193193535	-0.0299165841	-0.0975927567	-0.0035556678	-0.1144874327	0.0106533374	-0.9251441902871278	0.0804793127927752	0.8558917728220253	0.0064769197875973	0.8836178817964111	-0.1848626676344764	0.7807805610303763	0.0341742058849349	-0.6161531042544652	-0.0737096189361352	0.3796446478824139	0.0054331079237102	0.0179616417321263	-0.0094153681566469	8.864915752520228e-05	0.0003226205737132	0.0251897218427719	-0.0061154454635568	0.0006345220865162	3.739867321773746e-05	0.0118179307923008	0.0039853456016503	0.0001396634882116	1.5882979564593395e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
