global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31
1061.406157373347	-0.4046981389728898	0.1637805836881204	1126583.0309100542	1057.6597533619731	-4.6377648869784025	1118644.1538817098	21.508863146889794	995.5816651736988	-0.8125093347888424	991182.8520300348	0.6601714191190071	982.8804839928852	898.7996377754782	0.724647	34.407436	0.1527388752515487	0.0889161222852138	-0.0763959049	-0.0110401853	-0.0590976831	-0.0737649875	0.0818551727	-0.0183907021	-0.0003522287	0.1305872998	-0.0096279929	-0.0320711247	-0.0137128468	0.0641747373	-0.0349968993	-0.0144235169	0.0065110996	-0.0113745896	0.0055309805	-0.0353020372	0.1373371536	0.0266370867	0.00980852	-0.0059649582	0.0268261706	0.0428779755	-0.0342738999	-0.0017672626	0.0147478217	-0.017941567	-0.0374094928	0.0082002775	-0.0170457828	0.0494944245	-0.035049931	-0.0361868535	-0.0134090196	0.0171890357	-0.0019160445	-0.0196075828	-0.0493691042	0.1407560632	0.0372196486	-0.0072166232	-0.0366885406	0.0190189985	0.0262234058	-0.0072124553	0.0024379671	0.0094071989	-0.0094175035	-0.0145248007	0.0595682745	0.0195578484	0.0494204998	-0.0405937434	-0.0213165693	-0.1323805221	-0.0207356556	0.0038896524	0.0164562823	-0.0152959807	0.0028088552	-0.0209346623	-0.0488357536	-0.0022252953	-0.0065660834	0.0263956501	0.0254903025	-0.0118640569	-0.0565522803	0.0248508013	-0.0327407736	0.0411792302	-0.006893266	0.0146977796	-0.0349505537	0.0286853782	0.0504000694	-0.0223783947	-0.1059762505	0.0637282764	-0.5879146720134543	-0.007786629380206	6.063159710468763e-05	0.3456436615686875	0.4317470641126562	-0.0038185289119212	0.186405527369898	1.4581163051178472e-05	-0.0730559741908578	0.0778716812446518	0.0053371753649752	0.0060639987398686	0.0081528530775943	-0.0002330374414268	5.430644910679524e-08	6.646901330483886e-05	0.0130862428810603	0.000415224991162	0.0001712497527421	1.7241179328548318e-07	-0.0638709275477073	0.0006169782817064	0.0040794953858044	3.8066220009749996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1063.1473419182962	1.741184544949192	3.031723619569925	1130282.270627939	1060.6633449169474	3.003591554974264	1125006.7312504072	9.021562229112718	995.4906499974868	-0.0910151762119539	991001.6342324188	0.008283762300893	981.922222638862	904.5908138958788	0.697265	33.107311	0.059200530743567	0.0229386448366366	-0.0791752998	-0.0071051196	-0.0325806977	-0.078991529	0.0804044703	-0.016419448	0.0031889133	0.0743055899	-0.018914341	0.0359118822	0.0091828969	-0.0378659831	-0.0231908272	-0.0071092259	0.0199024422	0.0023810551	-0.0477778365	-0.0265406372	0.0777724381	-0.050183969	-0.0672337987	0.010066741	0.0197660262	-0.0204509649	0.0913771876	-0.0158102878	0.0600923009	-0.0579265204	-0.0478179573	0.0645544327	-0.0056032723	0.0940025746	0.0075657758	-0.0218426765	-0.0077685618	0.0182707965	0.0200233354	0.0308538514	-0.0187440182	0.0993221731	-0.0544178481	0.0318871649	0.0248230805	0.0441245633	-0.0244869817	0.0519521586	-0.0296628316	0.0420737124	-0.0075695045	0.0602355366	-0.0077115167	0.1287648259	-0.028336769	-0.0555960335	-0.0253485264	-0.1323152516	-0.0328841671	0.0173240569	0.0112149578	-0.0175717851	-0.0042297278	0.0122173247	-0.0099534004	0.0063017031	-0.0173747594	0.0108939997	-0.0128885743	0.0762295932	0.0210217686	0.0420941913	0.0282510774	-0.0087492583	-0.012388824	0.0663103497	0.0111370195	-0.0297493148	0.0655793436	-0.0246987197	-0.104071687	0.0695158277	-0.5721831557852113	0.0157315162282429	0.0002474806028394	0.3273935637643234	0.4269390511086754	-0.0048080130039807	0.1822769533615761	2.311698904644809e-05	-0.0642761877638591	0.0087797864269986	0.0041314283134548	7.708464970371056e-05	0.0083958497088495	0.0002429966312551	5.90473628013755e-08	7.049029233358824e-05	0.0129914393044892	-9.480357657110083e-05	0.0001687774952022	8.987718130672579e-09	-0.0641307516415679	-0.0002598240938605	0.0041127533061124	6.750855975047757e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1059.6887797591828	-3.4585621591133986	11.961652208451133	1122940.3099475058	1050.8759410753162	-9.787403841631203	1104340.2435309314	95.79327395917724	996.5344534032486	1.0438034057617642	993080.9168197112	1.0895255498798582	983.4650357262414	898.7897646629204	0.702141	33.33884	0.0847910639992155	0.03965733180623	-0.0687123078	-0.0020966085	-0.0254753496	-0.063965308	0.0490647962	0.0074116383	-0.0059292902	0.0768910025	-0.0167050858	0.0029610919	-0.0183699754	0.008774411	-0.038967321	-0.0115791008	0.0178853929	-0.0102419065	-0.0240780715	-0.0115055351	0.1186296815	0.0169072861	0.0112239009	-0.0354994454	0.0053362361	-0.0608068843	0.0278598039	0.0145876833	0.0494259557	-0.0360623043	-0.0118089348	-0.0305550192	-0.0561909123	0.0901060932	0.0487243947	-0.0403893721	-0.0163467639	0.0203284718	-0.0008298045	-0.0009503333	-0.0211919367	0.1224150602	0.0274827313	-0.0160023259	-0.0427302363	0.0217962058	-0.0419600688	0.0137217935	0.0046107624	0.0079699998	-0.0967340308	0.0219927499	-0.004514589	0.0038740391	0.0095549924	-0.0423891848	-0.0163830622	-0.128704805	-0.0200900963	0.0028142187	0.0242512196	-0.007030845	0.0085410781	0.0022373282	-0.0416035352	-0.0158360726	0.0003049197	0.0278143998	0.0583720565	-0.0144640888	-0.0555428326	0.0538563118	0.0100347147	0.0397330041	-0.0114650063	0.0370392181	-0.007057989	0.0495851042	0.0636631484	-0.0270084943	-0.1019893188	0.0750362016	-0.5627744922679767	0.0094086635172345	8.852294918054084e-05	0.3167151291474789	0.4357910837446894	0.0088520326360139	0.1899138686713709	7.83584817890565e-05	-0.030243815728717	0.0340323720351421	0.0009146883898325	0.0011582023463383	0.0085112756335906	0.0001154259247411	1.3323144102338144e-08	7.244181291095308e-05	0.0128171499339768	-0.0001742893705123	0.00016427933243	3.0376784673608515e-08	-0.0644909962625309	-0.0003602446209629	0.0041590885989337	1.2977618693277478e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1063.9657792925366	4.276999533353774	18.2927250083084	1132023.1795055747	1060.5791123416443	9.703171266328129	1124828.0535353902	94.1515326236958	997.9733648861156	1.43891148286707	995950.837022116	2.07046625552671	985.1545188033518	896.6889795681772	0.724896	34.419277	0.1253884213756631	0.068095877901463	-0.0840156263	-0.0194388005	-0.0536761993	-0.0524209318	0.0866438666	-0.047108588	0.0187667389	0.0744833661	-0.0218724554	0.0243602247	-0.0091255568	-0.0130702673	-0.0469991792	0.0007024893	0.0422254731	-0.0017425445	-0.0244102073	-0.0092784666	0.1206501572	-0.0284291118	-0.0387808959	0.0178318602	0.0343309254	-0.065465604	-0.0446913622	0.0382717868	0.0729788705	0.0088358024	0.0543166616	-0.0130518624	0.0360568651	0.1151208091	0.0324507347	-0.0507165439	0.004443083	0.0359912803	0.0225459086	0.003185614	-0.0148589645	0.1312717528	-0.0201727554	0.0216417015	0.0192924523	0.0446297102	-0.0470545072	-0.0079997789	0.0232054249	0.0767183761	-0.0323708384	-0.0088888188	-0.0049087299	0.0744076875	0.0453148819	-0.0549586035	-0.0217854343	-0.1417448828	-0.0293650823	0.0163369423	0.0224135289	-0.0321309986	0.0010236894	-0.0120944844	-0.0002162032	0.0030203746	0.01165257	-0.0095423095	0.0219595387	0.0292017364	0.0149543634	0.0195891416	0.0239211011	-0.0332522002	-0.0203998767	0.1070563248	-0.0075196482	0.0166709064	0.0342392714	-0.0293067317	-0.0997327036	0.0802681812	-0.5782696757576389	-0.0154951834896621	0.0002401007113782	0.3343958179008448	0.386031206005569	-0.0497598777391203	0.149020092010114	0.0024760454326122	-0.0756049144907677	-0.0453610987620507	0.0057161030951562	0.0020576292809005	0.008537803478678	2.6527845087399516e-05	7.037265649810665e-10	7.289408824052616e-05	0.0128886177916529	7.146785767609895e-05	0.0001661164685793	5.107654680811135e-09	-0.0642935467375978	0.000197449524933	0.0041336601520996	3.898631489630661e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1061.0509741148296	-2.914805177706967	8.496089223987342	1125829.1696700288	1053.5979946031482	-6.981117738496096	1110068.7342317756	48.73600487874484	996.9586974648868	-1.0146674212288644	993926.6444508836	1.0295499757032338	984.265538006348	910.4848657302106	0.803405	38.146999	0.1349629055972487	0.0630203889629097	-0.0905178681	-0.0138728611	-0.0404209713	-0.1107425338	0.0788389428	-0.0071266569	0.0001238601	0.1368337096	-0.0109417705	-0.0234119679	-0.061619073	0.0068159257	-0.0426345081	-0.0125422523	-0.0157833156	-0.0062120519	-0.0076165055	-0.0392697638	0.1482147206	0.033102752	-0.0321501489	-0.0303025132	-0.0334496445	-0.036303813	0.0030565252	-0.0071327082	0.0319173319	-0.0102199471	-0.072992585	-0.0375761784	0.0034741442	-0.0244858275	-0.0075575437	-0.0454404454	-0.014218973	-0.0041853738	-0.0025604225	-0.0108077839	-0.0543551542	0.1642245405	0.0340703968	0.0339116075	-0.0323171522	-0.0074398335	-0.0278607454	-0.0180972719	-0.0202632361	-0.0179514059	-0.0203016192	0.0372591575	0.0810463151	-0.0382552753	-0.0351383296	-0.0461815947	-0.0211414855	-0.1465649659	-0.0218429606	0.02543837	0.0177209748	-0.0177349315	0.0103335934	-0.0033115881	-0.0142916335	-0.0189246607	0.0028961601	-0.0025805809	0.0136194943	-0.032720081	-0.0437388199	0.060158995	0.010366986	0.0334099893	-0.0423657266	-0.0370109272	0.0147587658	0.036370308	-0.0305568832	-0.0315924503	-0.0973056967	0.0851916578	-0.5972791956892962	-0.0190095199316573	0.000361361848032	0.3567424376032526	0.3877323648051742	0.0017011587996051	0.1503363867174127	2.8939412614741902e-06	-0.1099962435028842	-0.0343913290121165	0.0120991735847457	0.0011827635112196	0.0090912271246161	0.0005534236459381	3.0627773188342025e-07	8.265041063135554e-05	0.0121704129307353	-0.0007182048609175	0.0001481189509046	5.158182222456684e-07	-0.0639679572873761	0.0003255894502216	0.0040918995595195	1.0600849009566521e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1062.404548395956	1.3535742811263844	1.8321633345268085	1128703.4244524152	1057.7896213356507	4.191626732502527	1118918.8830054193	17.569734664629813	995.7804144017836	-1.1782830631032084	991578.6337061878	1.3883509767958797	983.2459993875988	902.8705178942542	0.759046	36.040783	0.2013358743067886	0.115203604064565	-0.0969553584	-0.0166363341	-0.0523707337	-0.0904161988	0.0829925731	-0.0454349217	0.0087109774	0.0876246264	-0.0589889753	0.054951214	-0.0100261297	-0.0288027968	-0.0311550772	-0.0218641893	0.0298870829	0.0050463194	-0.0156133007	-0.0265375391	0.1492013946	-0.0482213348	-0.03910453	-0.0074658992	0.0367620701	-0.0770256483	0.0266519115	0.114736144	0.0029637844	0.0213379267	-0.0582852093	-0.0567852419	0.0134683467	0.0303088737	0.0552137778	-0.0373138112	-0.0151260296	0.0211646391	0.0301436535	-0.0022900039	-0.0275037482	0.1638493755	-0.0517733106	0.0359666911	0.0138046532	0.0333879891	-0.0469713448	0.0249469442	0.0681329518	0.0557878312	0.0193513164	0.0263502634	0.0327335376	0.0392952553	0.0129417778	-0.0632750617	-0.0194679473	-0.1455100097	-0.0272881986	0.0143689462	0.0261942886	-0.0297832926	-0.0024812019	0.0003113736	0.013574874	-0.0023865757	0.0111167971	-0.0164094084	0.0343404458	0.0233465359	0.0246592774	-0.0022234578	0.0363908516	-0.0231440603	-0.0147221041	0.1196318992	0.0279416895	-0.0403592646	0.0558810877	-0.0338646736	-0.0947124447	0.0897877085	-0.5893567815412126	0.0079224141480835	6.276464593375504e-05	0.3473414159486166	0.3519220292493514	-0.0358103355558228	0.1238491146709813	0.0012823801326206	-0.071352692707677	0.0386435507952072	0.0050912067566361	0.0014933240180617	0.0074597586662935	-0.0016314684583226	2.661689330501524e-06	5.564799935934098e-05	0.0129023477430596	0.0007319348123242	0.0001664705772828	5.357285694922081e-07	-0.0639521690818695	1.578820550660054e-05	0.004089879930276	2.492674331186516e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1061.0595024726688	-1.3450459232872165	1.80914853575156	1125847.2677875473	1050.8162216046535	-6.973399730997244	1104214.7315874803	48.62830380827244	998.7790321798884	2.998617778104858	997559.5551221946	8.991708579166517	985.4705967640836	896.6344149376555	0.7693529999999998	36.530151	0.0691120690031781	0.0346886187769827	-0.0921159894	-0.0119868066	-0.0657195673	-0.0987713741	0.0759411343	-0.0022667161	-0.0140192915	0.1309892241	-0.0280270718	-0.0380320699	-0.0186473256	0.0160165802	-0.050533751	-0.017859707	0.0076745374	-0.007617153	-0.0299292529	-0.0228030296	0.1386127266	0.0476908722	0.0344029666	-0.010705406	-0.0260244896	-0.0007461488	0.0386853671	-0.0272560385	0.0559525339	0.0249869391	-0.0226860293	0.0245234374	-0.0384321901	-0.0378865529	0.0085326456	-0.0497662507	-0.0103501693	0.0075819346	-0.0007489401	0.002271073	-0.0329058067	0.146669519	0.0533701513	-0.0122999921	-0.0518415279	-0.0367128809	0.0033674593	0.0467328802	-0.0720546159	0.0064735154	0.0093510451	-0.0597444018	0.0072012499	-0.011974104	0.0107672871	-0.042961269	-0.0097105338	-0.149419588	-0.0200161201	0.001045624	0.0327099754	-0.0301547426	0.0104171282	-0.0233789726	-0.0647520094	-0.0270892451	0.0316606666	0.0053280803	0.0606947529	-0.063582193	-0.0637276347	0.05719915	0.0069944183	0.0563582435	-0.0263831757	0.0292562832	0.0036967459	0.034315956	0.0253294095	-0.0361224311	-0.091957378	0.0940386689	-0.5873357923025395	0.0020209892386731	4.084397502832516e-06	0.3449633329196518	0.3643409142592446	0.0124188850098931	0.1327443018032622	0.0001542287048889	-0.0515621420366301	0.0197905506710468	0.0026586544914056	0.0003916658958632	0.0080476896166583	0.0005879309503647	3.456628023968562e-07	6.47653081660698e-05	0.0130031712911358	0.0001008235480762	0.0001690824636266	1.016538784667394e-08	-0.0639610474650998	-8.878383230298548e-06	0.0040910155928327	7.882568878404647e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1064.3421976780355	3.2826952053667355	10.776087811337757	1132824.3137581104	1053.0726887414214	2.256467136767924	1108962.0877730867	5.091643939313633	994.297535346536	-4.481496833352367	988627.5887961962	20.08381386734729	981.0008369008448	909.7357295662432	0.8436019999999999	40.055626	0.4129925309649319	0.1870757426916481	-0.10427237	-0.0338349492	-0.0442109447	-0.0831510116	0.0760828732	-0.046323397	-0.0057599117	0.0818162516	-0.0319751815	-0.0181356495	-0.0502883988	-0.0404881666	-0.0214470066	-0.0033810157	0.0465891346	0.029500469	-0.0267379132	-0.0043154192	0.1356774753	-0.0856622437	-0.0471179479	0.0090769006	0.0021715884	-0.0192099838	0.0593270351	0.0066103501	0.1325260169	-0.0025352715	-0.0939587219	0.0385071674	0.0385871697	0.0205743466	-0.0063012243	-0.024854311	0.0015807783	0.0361745642	0.047670576	-0.0141685559	-0.002228386	0.1504100181	-0.0735315679	0.0065607212	0.0302631214	0.0269496382	-0.0741413754	0.0848037196	-0.0507728077	0.0866167402	0.0075159847	-0.0211822925	0.0625459883	0.179555036	-0.0128955294	-0.0637304536	-0.0264183434	-0.1500140168	-0.0299899139	0.0342841524	0.0337189221	-0.027516356	0.0127663774	-0.0104906423	0.0148980482	0.0062018697	-0.034310246	-0.0279463869	-0.0076981757	0.046219686	0.0133044007	0.0875002931	0.0832677726	-0.0600644789	-0.047409918	0.1258920151	0.0122748273	-0.0644774709	0.0878397953	-0.0383647583	-0.0890452037	0.0979282008	-0.5511129897848548	0.0362228025176847	0.0013120914222351	0.3037255275096014	0.425563018561931	0.0612221043026864	0.1811038827675424	0.003748146055249	-0.1098798691570905	-0.0583177271204604	0.0120735856459793	0.0034009572964964	0.0099150949247341	0.0018674053080758	3.4872025846296736e-06	9.830910736648788e-05	0.0122173999064651	-0.0007857713846707	0.0001492648604744	6.174366689673106e-07	-0.0664524687128353	-0.0024914212477355	0.0044159305980303	6.207179833667947e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1062.3560693873414	-1.9861282906940687	3.944705587095343	1128600.418164122	1052.6805370225818	-0.3921517188396137	1108136.3130261512	0.1537829705888634	996.4511463389678	2.153610992431709	992914.8870402428	4.63804030672269	982.807952156354	906.2923139332536	0.910445	43.229435	0.2845383828489142	0.1373741019895288	-0.0911340806	-0.0121739276	-0.0181293115	-0.1238630195	0.0672894836	0.0088101437	0.001242721	0.1497815891	-0.0484084973	-0.0342389173	-0.052395546	0.0107344734	-0.0342697607	-0.0181161437	0.0076820479	-0.0044151506	-0.0208332098	-0.0778055047	0.1421352988	0.097758115	0.0098945439	-0.053432808	-0.0229583613	-0.0273465453	0.0031196336	-0.0485053095	-0.0018912203	-0.0106699591	0.0029314175	0.0779626682	-0.0362217766	-0.0749208927	-0.0179272041	-0.0325637	-0.0197103067	0.0065677767	-0.0009280584	0.0008163851	-0.0825358969	0.1519623508	0.0783237596	0.0265055982	-0.0829118636	-0.0229004647	0.0079373025	-0.0348726825	-0.0391562968	-0.0782588801	-0.0907002446	-0.0147458542	0.0161646705	-0.0752641903	0.0211478213	-0.0391636392	-0.0106471385	-0.1538487954	-0.033246673	0.0383155656	0.0376478352	-0.0145940339	0.0385351229	-0.0029734343	-0.0634904803	0.0080606274	-0.025965014	-0.0218563356	0.0101813539	-0.0350734704	-0.0740826326	0.119645661	0.0012287365	0.0527214011	-0.0279677339	-0.0979112907	0.0215998194	0.0736208804	0.0694905392	-0.0405906974	-0.0859808972	0.1014413551	-0.5831370573672245	-0.0320240675823697	0.0010255409045201	0.3400488276749057	0.418788234102152	-0.006774784459779	0.1753835850223988	4.58977044764634e-05	-0.1756671229570656	-0.0657872537999751	0.0308589380880128	0.0043279627625423	0.0095894478240289	-0.0003256471007051	1.0604603419770233e-07	9.19575095697726e-05	0.013958401460083	0.0017410015536179	0.0001948369713208	3.0310864096999438e-06	-0.0649200718270226	0.0015323968858127	0.0042146157260257	2.3482402156484805e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1067.150992101653	4.794922714311497	22.991283836220333	1138811.239943542	1055.582962946061	2.902425923479086	1114255.3916619848	8.424076241283426	995.5196326760685	-0.931513662899306	991059.3390434944	0.8677177041680818	982.2823301579266	905.331050433523	1.042762	49.512058	0.1879959365402947	0.1295393560544426	-0.1069453879	-0.0283476806	-0.0708773092	-0.08151499	0.0777514015	-0.0292909715	-0.0068217502	0.1107500462	-0.0413785598	-0.0009014099	0.0182118624	0.0333830184	-0.036211083	0.0021569189	0.0525074887	0.024825835	0.0069252698	0.0142410594	0.1157555455	-0.1467851198	-0.0718968333	0.0413419198	0.0422380752	-0.0575536837	0.070279612	-0.0069299372	0.0479252987	0.009776455	-0.0374078405	0.0884077909	0.034020801	0.0099852571	0.0252091913	-0.0367364091	0.0135546772	0.0466095948	0.0466337976	-0.025626581	0.011821967	0.1363421784	-0.1269356628	0.0133842249	0.105765255	0.060960145	-0.0541275323	0.0604166234	-0.0234888251	0.0436952821	0.0658504941	-0.0301562229	0.0001790039	0.1414832761	0.0647411887	-0.0677121327	-0.0164533308	-0.1646504943	-0.0279557816	4.68925e-05	0.0471813635	-0.0541462194	0.0190300294	-0.0502363004	0.0242638515	-0.0063155362	-0.0053833886	-0.0407700013	0.0810283727	0.0255925329	-0.0012530501	-0.0595867386	0.0267373953	-0.0716142461	0.0057822612	0.2563544256	0.007187517	-0.0923179861	0.1480526812	-0.0427992974	-0.0827696937	0.1045646294	-0.5764576931057661	0.0066793642614584	4.4613906937248136e-05	0.3323034719408216	0.4063694635340198	-0.0124187705681321	0.165136140892927	0.0001542258624239	-0.0671813015170812	0.1084858214399844	0.0045133272735289	0.0117691734535081	0.0088519407849795	-0.0007375070390493	5.43916632647412e-07	7.83568556607835e-05	0.0136304717237458	-0.0003279297363372	0.0001857897594118	1.0753791197418593e-07	-0.0647772689969948	0.0001428028300277	0.004196094578709	2.0392648263947004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1056.551187579157	-10.599804522496015	112.35585591512698	1116300.411974927	1064.2473812978203	8.664418351759423	1132622.488599268	75.07214537430548	989.1449349347284	-6.374697741340015	978407.702307028	40.63677129344549	978.1383812600088	881.5040149512819	1.653379	78.505188	0.6202798119405653	0.4635384710014853	0.0025971883	-0.0118559025	0.0398541407	-0.0391455308	0.0776116346	0.069229772	-0.0041451343	0.0672656607	-0.0582605697	-0.019988277	-0.0913836388	0.0540027394	0.0139908946	-0.040136758	0.021995526	0.024083363	0.0292600463	-0.0899679586	0.1301753221	0.2138615193	0.0480877454	-0.038696575	0.0768303997	-0.0558790745	-0.0483802059	-0.1607279646	-0.0805036276	-0.0444705838	0.1005682879	-7.33107e-05	0.0406558638	-0.0758441597	-0.0754961686	0.0046262936	-0.0428208343	0.0152089849	0.0144141476	-0.0445936879	-0.1055181309	0.1020008896	0.2174101661	-0.0112544964	-0.1050699749	0.1068165846	-0.0349984914	-0.0662010019	-0.1264401701	-0.1163230875	-0.0248692339	-0.0744339032	-0.1217571382	-0.1764816607	0.2145502584	-0.0025628599	0.0142386598	-0.0915617792	-0.0123389965	0.0333998401	0.0485869547	0.0886517405	-0.0253646776	0.048654889	0.0163516984	-0.1586616019	0.0284683741	0.0511036981	-0.0681781757	-0.1602603042	-0.1310736742	0.3983074977	0.1531916624	0.2364823833	-0.1628213294	-0.4054889356	-0.0386291017	0.2195398538	-0.1234091989	-0.0449896151	-0.0794170796	0.1072860197	-0.5498897491553265	0.0265679439504396	0.0007058556457537	0.3023787362261079	0.4318228623310176	0.0254533987969977	0.1864709844317529	0.000647875510319	0.4014780163678466	0.4686593178849277	0.1611845976266608	0.2196415562403657	0.0100291980626663	0.0011772572776868	1.3859346978665352e-06	0.0001005848137801	0.0129064955966262	-0.0007239761271195	0.0001665776285857	5.241414326390938e-07	-0.0646865193756372	9.074962135760534e-05	0.0041843457889346	8.235493776548739e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
