global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
1092.751033790559	-45.01435007771488	1194104.8218503352	2026.2917129190696	1055.5337712647486	-49.08648415862535	1114151.5422803825	2409.4829270549776	1046.2118058921042	-32.501570192670215	1094559.142788018	1056.352064989069	1054.6727966924311	848.4185690806062	2.374779	100.421112	1.65345601798652	0.8777685086795994	-0.0619048439	0.2325710671	-0.1306338764	0.0025013812	0.0552897473	-0.1164071585	0.1304770836	0.1105390161	0.0052101095	-0.0772257195	-0.0821291647	-0.0690482115	-0.0532940851	0.0932982749	0.2593671422	-0.0959230085	-0.07917443	-0.0140577696	0.2738894911	0.0788258082	0.1464068758	-0.0530916559	0.1421743722	-0.1062517511	0.0315083098	0.2278504482	0.0125519683	0.1152725233	-0.0864953201	-0.104397787	-0.2350427437	0.100424924	0.1440197319	-0.0515559929	0.0866289558	-0.0976955867	-0.046636224	0.1049871422	0.0659802554	0.1655121438	-0.0935033895	-0.0625920688	-0.1273515975	0.0761952896	0.0479860547	0.2617685491	-0.0843027751	-0.0660475023	-0.0755387242	0.251319951	-0.0717880195	0.0832073683	-0.0493586433	-0.1974170345	-0.0040632706	0.0564552611	-0.1471871645	0.0318043295	0.1559489326	-0.1063718628	-0.1784964078	0.125351518	-0.2168032547	0.0791652494	-0.06404329	0.2651651249	-0.0264131252	0.0834251336	0.0231429013	-0.0688079408	0.0088877954	0.0181663159	0.0778242688	0.1203390274	0.2269000079	-0.1898997744	0.170601994	-0.110401032	0.1676694659	-0.1128873193	0.0878259905	0.076158371	0.2598782606	0.227903496	-0.0052845122	0.2596140315	-0.1740367209	0.2570115427	-0.0206975552	-0.3994358076	-0.02142749	-0.0041016482	0.2171828996	0.1195811241	-0.0619688954	0.1080065863	0.2065469729	-0.053290947	-0.2940185559	0.017710062	-0.1092392569	-0.0514415587	-0.00677136329044	-0.0573332653208211	4.585136081111842e-05	0.0032871033123476	0.3600354269393762	0.3406104633501456	0.1160154877436009	0.1296255086514189	-0.1545154834367963	-0.2796447544300732	0.0782011886802559	0.0238750346217068	0.0174818883687942	0.0140380361880333	0.0001970664600165	0.0003056164209389	-0.0056140719536768	-0.0036242884474557	1.313546675036157e-05	3.151780390106044e-05	-0.0020141009477122	-0.0018550260622204	4.056602627575182e-06	3.441121691517294e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1144.6037590949757	51.85272530441671	1310117.7653343491	2688.7051214952967	1123.9045692506384	68.3707979858898	1263161.480782463	4674.566017227352	1076.263803218839	30.051997326734863	1158343.7741190798	903.1225433260794	1086.464623993441	939.710438548705	2.475634	104.685936	1.007604272058219	0.5892451404151487	0.0353064021	-0.0960701048	-0.2366496788	0.0008929128	-0.0528491391	0.1105035768	-0.0955444897	-0.2019245686	0.0327247196	-0.0308098445	0.172444273	0.1633039646	0.1155313153	0.1537345856	-0.0998212453	0.0465502813	0.0342896125	-0.0116901004	0.13833391	-0.121940276	0.2089634352	-0.1412789217	-0.0394959157	-0.0234964313	-0.0316265973	0.0662243408	-0.0053467543	-0.1353471832	-0.1640757998	-0.0028831318	-0.1807816912	-0.1287548126	0.1764818419	-0.0120494377	0.0287687228	0.0112651237	-0.0785561444	-0.0138486126	0.1039062341	0.0191864762	-0.0357847586	-0.0493524729	0.0486076436	0.0925209044	0.1367119692	-0.1112863998	0.0432951114	0.0426255327	0.0156312465	0.1076142839	0.0942182174	0.2655256266	-0.0583269644	-0.0888296922	0.099720081	0.0964921814	0.0952657679	0.0024967143	-0.0112719444	-0.0817495544	0.0297344266	0.1459913022	-0.3320481669	-0.061985067	-0.0008277581	0.0690073949	-0.1344243359	0.1514793425	0.0193264483	-0.0126236343	0.0388100731	-0.083770981	-0.0361774583	-0.1402608684	-0.094164846	-0.1260194554	-0.0457664458	-0.1600008457	-0.103012159	-0.0455153571	-0.0866878911	-0.140128937	0.1631730845	0.0183202848	0.1096629499	0.3032948716	-0.1687253808	0.0839044398	-0.0323347433	0.0127659981	-0.1481318294	-0.1184229905	-0.0655771088	-0.1543841972	-0.1551367738	-0.2126933695	0.0020332524	-0.0604495039	-0.0650776834	0.0153640485	-0.110592125	-0.0449896151	-0.0107259819812952	-0.0039546186908552	0.000115046689463	1.56390089900613e-05	0.0781501921909324	-0.2818852347484438	0.0794592855691852	0.0061074525394796	-0.0077596301097813	0.146755853327015	0.0215372804857403	6.021185944062456e-05	0.0080183270477902	-0.009463561321004	8.9558992876403e-05	6.429356864532389e-05	-0.0038161077494967	0.0017979642041801	3.23267527951298e-06	1.4562678355768768e-05	-0.0022527467283662	-0.000238645780654	5.074867822164618e-06	5.6951808623957183e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1080.7226117051496	-63.88114738982608	1167961.3634507996	4080.800991840684	1050.5229846766738	-73.38158457396457	1103598.541333987	5384.856954585915	1036.9321669131862	-39.331636305652864	1075228.3187792758	1546.9776144801506	1044.6548285723595	847.9835431131046	3.460992	146.353271	1.5657490261976126	0.8543899110591777	-0.0330906057	0.3740686019	0.1898364348	0.2243528153	-0.0551716382	-0.1012671896	0.1810308155	0.0425828661	0.1828964483	-0.0965576953	-0.1289964344	-0.1147411967	-0.0618486581	-0.0351621158	0.3453377515	-0.0676321357	-0.1727451363	-0.0468998607	0.0138485609	0.1945396446	-0.0417465245	0.2680447767	-0.082572492	-0.0770457401	-0.1021451313	-0.1826874641	-0.4324899039	-0.0358528983	0.3292927154	0.1520997426	-0.0929313365	-0.0079373789	-0.0184879831	-0.2142740589	0.0699857813	0.0640743771	-0.0603174772	-0.0504113154	-0.0316860998	-0.0345702309	0.1499525616	-0.0037846269	0.0201408138	-0.0451425593	-0.0448503286	0.3522380995	-0.0378158369	-0.1879709357	-0.0485316263	0.0829844444	-0.1236215503	-0.1675086862	-0.1010102222	0.0816687406	-0.2353487416	0.0198404763	-0.2616645158	-0.0257744773	-0.2224783527	0.4246135293	-0.0165496482	-0.266521418	0.0042567162	0.0201186629	0.1595623541	0.1599368181	-0.0427645148	0.0147085922	-0.016956277	0.1016289562	-0.1262748516	-0.0871029937	0.0295239826	-0.0617041733	-0.1119660079	-0.0062612333	0.2818493439	0.1155074201	0.4155930868	-0.0972700333	0.5248478383	0.255629507	0.0115934415	0.0655510163	-0.13424526	-0.0982564778	0.0129078126	0.034522449	-0.0258581076	0.0836403495	0.0539529733	-0.020920933	-0.2863864353	-0.0030713368	0.1277833173	-0.2461531424	-0.0414801605	-0.2472004837	0.1091793566	0.013011472	-0.1117560484	-0.0383647583	-0.0372833962705954	-0.0265574142893001	0.0013900516374702	0.0007052962537335	-0.2500910385263637	-0.3282412307172961	0.1077423055428052	0.0625455275511951	0.4502415661582049	0.4580011962679862	0.2097650957829064	0.2027174678965931	-0.0035203147472948	-0.011538641795085	0.0001331402544752	1.2392615920021253e-05	-0.002695769242853	0.0011203385066436	1.2551583694686355e-06	7.267171810712237e-06	0.0001472566683657	0.0024000033967319	2.1684526378165757e-08	5.760016304324659e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1086.6682811539051	5.945669448755552	1180847.953265983	35.35098519386516	1058.054793217143	7.531808540469228	1119479.9454497714	56.728139890285206	1038.3043214135394	1.37215450035319	1078075.8638660305	1.8828079728395128	1050.3476755859565	869.1952180697551	2.795913	118.229393	0.7730412194871947	0.3547597574317486	-0.0094348253	0.1991369647	0.0032745669	0.0152124504	-0.0229555273	-0.1900227567	0.1204435863	-0.3488259125	0.2489595359	-0.0179323391	-0.0108683003	-0.041962373	0.0226187299	0.1620722343	0.2364929826	0.4565559153	-0.3596239725	0.0888031263	0.2788808339	-0.131221166	-0.2369548506	-0.0340440066	0.1084022938	-0.0245701188	-0.0386682016	-0.025132881	0.1503115223	-0.2855650356	0.1644103548	-0.2395775322	0.0919081824	-0.0121786972	0.0659148157	0.0444249886	-0.0221910913	-0.0356984848	0.1026857199	0.0599769119	-0.0156622122	-0.1177615001	0.017034354	-0.0493653365	0.0414608698	-0.0283776779	0.046073248	0.2107248769	0.4618628231	-0.2575504681	0.0923654792	0.3430948791	0.1546764424	-0.0947214615	0.18214139	0.0741326148	0.0996627432	0.0217360965	-0.1418457043	0.0899958505	0.0512781348	-0.0505920211	0.3799810154	0.1063339177	0.0204752208	-0.1094874629	-0.0582952649	-0.0661156018	-0.1915478288	-0.0365481758	0.0796059196	-0.0885434182	0.1224517638	0.0094073948	0.0534061732	-0.0853229881	-0.0525794552	-0.0686731397	0.1723968201	-0.0057181431	0.0337431554	-0.0299753642	0.1963547829	-0.0748486423	0.0677410233	0.1352897131	0.0506553377	-0.0363536434	-0.2359971308	0.058512731	0.0300046442	0.2959054042	-0.1306656265	0.2185637597	-0.1898478264	0.1968657755	-0.05325147	0.236073248	-0.0182791502	0.4415130069	0.0664855982	0.0106533374	-0.1127290384	-0.0315924503	-0.1185822101020619	-0.0812988138314665	0.0140617405526895	0.0066094971304034	-0.0701811245864689	0.1799099139398948	0.0323675771338603	0.0049253902482214	0.3534394355637715	-0.0968021305944333	0.0093706524876217	0.1249194346116373	0.0009086564179154	0.0044289711652102	1.96157855822634e-05	8.25656485818846e-07	-0.0004626777558172	0.0022330914870358	4.9866975894717614e-06	2.1407070572804054e-07	-0.0014912879018163	-0.001638544570182	2.2239396061036623e-06	2.684828308472915e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1144.662219562156	57.99393840825087	1310251.5968929615	3363.296892099996	1139.5447539657844	81.48996074864135	1298562.24629094	6640.613702815108	1082.4679946743818	44.163673260842415	1171736.9594943775	1950.4300358904472	1090.453411948909	889.7081152391607	2.725682	115.25956	0.8499566352378415	0.3962869575976894	-0.0304566725	-0.0164418552	-0.124848318	-0.0151761122	0.2076622476	0.1140267377	-0.1848272858	-0.182188327	0.0458158969	0.0857972821	-0.1138090496	0.0799205023	0.000493644	0.4017672429	-0.1818635048	0.058874857	0.0026723798	0.1906720482	-0.1437338408	0.0071527954	0.1148671211	-0.1387505526	0.0055368337	0.327196268	0.0142988187	-0.2230446876	-0.0865099412	0.0051906339	-0.0624972304	-0.0072017771	-0.073809231	-0.2872014376	-0.0333032593	-0.0353617209	0.0732532191	-0.0929655989	-0.033674105	0.0037076012	0.1190180947	0.0261672357	-0.013371915	-0.1210910937	-0.0412540776	0.0316264555	-0.1141275979	-0.1803554457	0.056263054	-0.0385781102	0.2386354815	-0.1530846905	-0.0153235287	0.0844362048	0.1317226598	-0.1714393685	0.0389638485	-0.2146879793	0.1431139267	0.0452510783	-0.2950100776	0.0813041561	-0.0539689809	-0.1302689147	-0.3983724374	-0.0482545667	0.0295085889	-0.0737030771	0.0352317733	0.123898905	-0.0609358856	-0.0219850654	0.0632008004	0.0156539183	0.1169946334	0.0106302523	0.0878774876	-0.0525192811	0.0737335383	0.1439669398	0.1220321715	0.2289588756	-0.261397077	-0.0397493372	0.0971664154	-0.1188656467	0.1409574664	0.013934799	-0.0374213	-0.1280213508	0.0712155126	-0.1027257764	-0.1325396642	0.243797658	-0.0400881355	0.1293045234	-0.1797568773	0.206032425	-0.0883718546	-0.3569501913	0.116897538	0.0082906521	-0.1135094328	-0.0246987197	0.0986197085095739	0.2172019186116358	0.0097258469065133	0.0471766734485756	0.0613213704216519	0.1315024950081208	0.0172929061933608	0.0037603104703894	0.6199381776516191	0.2664987420878476	0.0710215795344051	0.3843233441100104	0.0034010025180466	0.0024923461001312	6.211789082839202e-06	1.1566818127759314e-05	4.8839959830848656e-05	0.000511517715648	2.616503734217979e-07	2.3853416762789102e-09	0.0001999178730092	0.0016912057748255	3.996715594852263e-08	2.8601769728031203e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1114.022686708236	-30.639532853919945	1241046.5465006367	938.7809735064398	1070.4522525599746	-69.0925014058098	1145868.0250107236	4773.773750511829	1062.593469719592	-19.87452495478988	1129104.8818907212	394.9967421785656	1070.270112560132	830.6627415198429	1.844738	78.007523	0.6073297147400573	0.2888171619548701	-0.0536864235	0.2334432314	-0.0573476514	-0.0606890661	0.0482610583	-0.050927803	0.0767946714	0.1103298308	0.0690904017	0.0634547312	-0.1473973605	-0.102599634	-0.2559342204	0.1970646968	0.0676371848	0.0039260668	-0.0727223361	0.049036921	0.0535324349	0.1375458993	0.0301718383	-0.1975813729	0.1559566778	0.1777758786	0.0092144766	-0.1276116219	-0.1800898042	0.093965319	-0.0988202429	-0.0467827891	-0.0414386578	0.2433308204	-0.1965254585	-0.0299824009	0.0847779239	0.0014863727	-0.0052537359	0.0666748065	0.0249111154	-0.0541673689	0.0085995084	0.1410422512	0.0135077221	-0.1926998187	-0.0126267628	0.0746479985	0.0061451933	-0.0827297928	0.0157310066	0.0154805567	-0.1808770879	0.0084087519	0.1703185031	-0.2633348201	0.1501727072	-0.0726976131	0.0170046232	0.2037145243	-0.0964287079	0.0061114604	-0.1438882987	-0.0825935251	0.1300697535	0.171005699	0.1404826919	-0.0073935669	0.0040472673	0.0897280481	-0.1126180455	0.0092404968	0.012901652	0.0008665422	0.0518570678	0.1392689402	-0.049791835	-0.1198713378	0.1726485037	0.1388682805	0.0886734583	0.0793608347	-0.0287600232	-0.1551365182	-0.1461951166	0.0420766958	0.0838975616	0.1855881532	0.1424841496	-0.1297568807	-0.0494919606	-0.1781908739	0.0870737385	0.1361048023	-0.051465021	0.0287243993	-0.0166621306	0.1144977808	-0.2930247104	0.0763508527	0.2084192392	0.0059244253	-0.1140958982	-0.017710062	0.0258954917317026	-0.0727242167778713	0.0006705764920266	0.0052888117059548	-0.0739287969128241	-0.135250167334476	0.0182926077640037	0.0054654670129775	0.4411376204049517	-0.1788005572466673	0.0319696392717187	0.1946024001365432	0.0025533261301908	-0.0008476763878558	7.185552585282572e-07	6.519474327115125e-06	0.0022254943433825	0.0021766543835516	4.73782430543462e-06	4.952825072427506e-06	-0.0011868468232042	-0.0013867646962134	1.4086053817499014e-06	1.923116322663844e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1140.093298175134	26.070611466897844	1299812.7285438548	679.6767822579453	1082.2232125704406	11.77096001046607	1171207.0818262852	138.55549956799138	1078.3902555941563	15.79678587456442	1162925.5433604298	249.538443966838	1084.732529333818	906.7068386997712	1.687006	71.337608	1.0441127063631714	0.4990389823482376	0.0167706573	-0.0198726836	-0.1662445244	-0.0181085195	-0.0274609906	0.0645744447	0.0438216653	-0.0035125503	0.0026810126	-0.0243865589	0.0269646513	0.0573502189	0.0238155268	-0.0387957095	-0.1124288968	-0.0218723661	0.130997249	0.0300646542	0.0129930329	0.0885405798	0.0111868694	-0.0579121105	0.1633986231	0.0675029137	0.0411969567	0.1340527531	0.0058377296	-0.0299364115	-0.0364221333	-0.0079420647	0.0898335471	0.1362533833	0.0471778538	0.0728843647	0.0859511445	0.2390893546	0.0474609522	0.0552558373	-0.1236417712	-0.0154514447	0.0938195636	-0.1857498397	0.0916946258	-0.1124360462	0.0127864024	-0.1097909709	-0.0237342954	0.1076957246	0.0031432339	-0.0569274056	-0.0744932499	0.0125106118	-0.0140035183	-0.1716841291	0.0469068564	-0.0150596121	0.0237780818	0.1479544847	0.1203374842	0.0941431715	0.0305382589	0.1708869659	0.2295856718	-0.1233448183	-0.0579667716	0.0810759071	0.0969484421	0.0656136465	0.1555561227	-0.019520195	-0.0809252702	-0.0051571734	0.0469088193	-0.2185614881	-0.1145271776	-0.138733659	-0.0086523264	-0.0198533705	-0.0798505858	-0.0089437705	-0.0389746407	-0.281931486	-0.1991390624	0.0290142823	0.0451161082	0.0356812397	-0.0115768871	0.1521151853	-0.2053767205	0.0679384451	0.2071521063	-0.0762901937	-0.0669331251	-0.0503179054	0.0984008421	-0.2388124553	-0.0531176343	0.1237435835	0.0474370676	0.0035556678	-0.1144874327	-0.0106533374	-0.0852481313601174	-0.1111436230918199	0.0072672439003918	0.0123529049539765	0.0004019067582134	0.0743307036710375	0.0055250535082315	1.6152904229760437e-07	0.1328373928342827	-0.308300227570669	0.0950490303201263	0.0176457729350095	0.0083201462139912	0.0057668200838004	3.3256213878923654e-05	6.92248330221921e-05	-0.0014141229767108	-0.0036396173200933	1.3246814236723135e-05	1.999743793261414e-06	-0.0027871724599034	-0.0016003256366992	7.768330321243971e-06	2.5610421434767006e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1116.4928060704365	-23.600492104697423	1246556.1860070373	556.9832275838854	1077.6916284404815	-4.531584129959128	1161419.2460106967	20.53525472689743	1062.2407061423191	-16.149549451837174	1128355.317785733	260.8079474973344	1069.2716727456589	897.0297245167949	1.356563	57.364311	0.4792468291230085	0.2476583116440594	-0.0462477041	0.076643579	-0.0873759439	0.0311757029	-0.0937733537	-0.0801754837	0.1184927294	-0.0354036652	0.0064656326	0.038510805	-0.11829634	0.0135457369	-0.0414840483	0.0269132733	0.0560487757	-0.0013776704	0.046573143	0.0360317034	0.0285724729	0.1002701788	-0.0699452539	-0.0495690711	0.1574759003	0.0395765185	0.0307710681	0.1090532812	-0.0594148941	0.1056708347	0.032462158	-0.034513075	0.1941109783	0.0487130537	0.0317115835	0.1068353822	0.0192270207	0.0635186979	-0.0772281084	-0.060351104	0.0499413139	0.0788758946	0.048849828	4.3524e-05	0.0171407158	-0.0606701237	0.0725006695	0.059261892	0.0094931825	0.0555119398	0.0248594098	0.001152512	-0.0505722709	-0.1155703152	0.0746858589	-0.1429979169	-0.0956987567	-0.0650804085	-0.0280340285	0.0119938206	0.0613696291	0.1349277189	-0.0632175341	0.1861034864	0.12635873	0.0290353365	-0.0332209094	-0.0923441437	-0.0020986456	0.0424930984	-0.0839746511	-0.0736890909	-0.0760485778	9.28279e-05	0.15232063	0.0075318682	0.0296399294	-0.1036452007	0.0220062491	0.1322568964	-0.0123966724	0.0281467821	0.0313714077	-0.0678777549	-0.0790119731	0.0077505647	0.1044381353	0.0367367919	0.0644464162	0.1358133382	-0.0773617537	-0.0158488887	0.1472055175	0.0775353508	0.0268279071	0.0459312737	0.0778048435	-0.0306383712	0.0651773221	0.0483041466	0.0222691026	0.0011853914	-0.1146833673	-0.0035556678	-0.0365478927524662	0.0487002386076512	0.0013357484646457	0.0023717132404421	0.0486542607008715	0.048252353942658	0.0023282896610075	0.0023672370843483	0.2770981613203318	0.1442607684860491	0.0208111693241854	0.0767833910071086	0.0052659465066963	-0.0030541997072949	9.328135852040254e-06	2.7730192611386964e-05	-0.0006199408405307	0.0007941821361801	6.307252654275869e-07	3.843266457579108e-07	-0.0018748849416454	0.000912287518258	3.515193544408675e-06	8.322685159693411e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1122.0151167798713	5.522310709434805	1258917.9222825482	30.49591557153834	1113.062843838676	35.37121539819441	1238908.8943342406	1251.1228787454652	1069.1258824994825	6.8851763571633455	1143030.1526302972	47.40565346924112	1078.599007785598	910.2322181791908	1.072373	45.346909	0.169592087669573	0.0861562481995946	-0.0944710947	-0.068210828	-0.0776349268	-0.0234425655	-0.2306352978	-0.1127725235	0.0258217829	-0.1121872871	-0.2075646277	0.0853900828	-0.0370684425	-0.0010498866	0.0104215494	0.1131923913	-0.032106072	0.0105581264	0.1730466785	0.0331317813	0.0207250285	0.081712716	-0.0559935486	-0.0863187761	0.1070092865	0.001004016	-0.0190238416	0.0092752357	0.0421046634	0.0391284641	0.0813663045	-0.0397108102	0.064690837	-0.0017743754	0.0699642009	-0.0103659994	0.1043261597	0.0936358608	0.1087128715	-0.0563227254	0.0790693778	-0.0051880576	0.0415294406	-0.1096532315	-0.0471463793	0.0306799944	0.1620818876	-0.0364409447	0.0123659997	0.1914906953	0.021332726	-0.0184883743	-0.0336584552	-0.0906864775	0.1113782333	-0.1267100165	-0.0137783324	-0.0328251386	-0.040102609	-0.033311942	-0.0265731827	0.034217829	0.0569070315	0.1207929988	-0.009429971	0.0164420295	-0.0964750021	0.0246647748	0.0129284713	0.0675696838	-0.0620937299	-0.0715507872	0.015073359	-0.1597095934	-0.0078858628	-0.0921498853	-0.0540402217	-0.0911269136	-0.0471717685	0.1580274335	-0.0679409976	-0.0182305021	-0.0403214544	-0.0817833124	-0.0386716897	0.0474141801	0.0763449828	-0.0020581844	-0.0226211558	0.0559557615	-0.0686114855	0.0820587213	0.180497408	0.0196202428	-0.0186357309	-0.0461248262	-0.0419492179	-0.1043818079	0.2294925148	0.0082170055	0.0399703177	-0.0011853914	-0.1146833673	0.0035556678	-0.015299781490583	0.0212481112618832	0.0002340833136595	0.0004514822321973	0.0580080470738693	0.0093537863729978	8.749331951167937e-05	0.0033649335253242	0.3164897223977689	0.039391561077437	0.0015516950841174	0.1001657443834168	0.0047858315241052	-0.000480114982591	2.305103965084521e-07	2.2904183377119102e-05	-0.0016759102907657	-0.001055969450235	1.115071479829608e-06	2.808675302694373e-06	-0.0014189967953264	0.0004558881463189	2.013551905146593e-06	2.0783400195417386e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1100.8783691855092	-21.13674759436208	1211933.1837405462	446.76209886777104	1073.8299710007964	-39.23287283787954	1153110.8066195713	1539.2183111132265	1058.379816507823	-10.746065991659409	1120167.8359911332	115.47793429709888	1066.1319616784472	851.721155392245	1.074159	45.422417	0.145678650656214	0.0777466113464925	-0.1838620556	0.0089156288	0.020748516	0.015876416	-0.1336330996	-0.2108472362	0.0047469704	0.0079428626	-0.0659454246	0.0559227241	0.0326973809	0.0057499479	0.0323535532	0.1012209965	0.0725065303	-0.0020982013	0.1444796244	0.0905606226	0.0428069052	0.0725272261	-0.0917018171	-0.0031735132	0.1036066907	0.0147536343	-0.007024762	-0.0416775466	0.0176878577	0.0074201191	-0.017415038	0.0582262817	0.0391314296	-0.0235006418	0.0426305886	0.0744683176	0.0321137829	0.0297936303	0.1372490283	0.0011383867	-0.019687772	0.127152545	-0.0696383181	0.0272445998	-0.1055190287	-0.0112719512	-0.0880279488	0.0745261258	0.0016553329	0.1618475517	0.0723638761	0.0119419819	-0.0735370038	-0.1134251157	0.0335301357	-0.0408587389	0.0116695903	-0.0257160902	-0.0075178088	-0.0043836423	-0.0747253443	0.0160188751	0.0259441985	0.0706258692	0.0645238823	0.007724355	-0.1136727079	-0.0200671867	0.0573207219	-0.0155717315	-0.0481312743	-0.031448513	0.0984278121	-0.033614684	0.0202114003	0.0605234328	0.0188406123	-0.0939639698	-0.0050741418	0.214844201	-0.0259598826	-0.0473035146	-0.0132760328	-0.0097735619	0.0058308764	0.0119481935	0.0262818205	0.0076525581	-0.0098335757	-0.0049703993	0.0329942156	-0.0664555624	0.0881152313	0.0050322361	-0.0275704402	-0.0216792258	-0.0212518531	-0.0452586534	0.1498830273	0.0575517642	-0.0224521662	-0.0035556678	-0.1144874327	0.0106533374	0.0178656289459553	0.0331654104365383	0.0003191806976345	0.001099944449424	0.0493973951671335	-0.0086106519067358	7.41433262589729e-05	0.0024401026492979	0.3745983355917488	0.0581086131939799	0.0033766109273275	0.1403239130281084	0.0043517142887064	-0.0004341172353987	1.8845777407029694e-07	1.893741725053145e-05	-0.0016211672245329	5.474306623279995e-05	2.9968033005687223e-09	2.6281831698997065e-06	-0.0009919775945788	0.0004270192007476	9.84019548146342e-07	1.8234539780711919e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
