global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
1021.6763830491784	-3.0587858226072058	9.35617070858284	1043822.6316804516	1138.167631265123	2.442206193560878	5.964371091867113	1295425.556859661	961.629665293592	-5.247153424202224	27.532619057117127	924731.6131726656	1008.294026081638	768.766674252311	0.97396	35.729565	0.1974110217740834	0.113941763801091	-0.0105030406	-0.0541901242	-0.028017892	0.0738115959	0.072205118	0.0430117306	-0.020438324	-0.013832181	0.056109665	-0.0193545822	-0.0197753922	-0.0306497385	0.1342763062	-0.002705047	-0.0918138095	0.0486453526	-0.0757708587	-0.0338428808	-0.006587956	-0.0377901382	0.2363729394	-0.0811649596	-0.0112753069	-0.0310694329	-0.057167251	-0.0169669656	0.0826294161	-0.0024646824	-0.0010203856	-0.090393406	-0.005522812	0.0462357362	0.1016562242	0.097444866	0.0233913	-0.0248966377	-0.0268708456	-0.0545505677	0.1041185282	0.024643834	0.0605519631	-0.0181708479	0.0284229454	0.0355025236	-0.0554023888	-0.1770184803	0.0894097601	0.0758241686	-0.0837396687	-0.0908324972	-0.0176464902	-0.1045912521	-0.0054288277	-0.0380950538	0.0866322058	-0.0215189991	0.020375131	0.0322072237	0.1064085713	-0.0275743308	0.0258309516	-0.0685107652	0.0965724243	0.0131488343	0.0229932281	-0.0996048984	-0.03319036	-0.0709503499	0.0822252193	0.0084611548	0.0432648669	-0.0634401639	-0.0711194236	-0.2465059439	0.0551148677	0.0137643597	-0.017710062	-0.1092392569	0.0514415587	0.1850788847220741	0.017656559853222	0.0003117541058504	0.0342541935699667	0.4924381612894422	0.006748502723525	4.554228900942519e-05	0.2424953426941266	-0.2413804192938187	0.1016091948564862	0.0582645068184597	0.0103244284793834	0.0141891376208588	-0.0001530729754437	0.0002013316264236	2.3431335811187705e-08	-0.0005269581784759	0.0010997792777116	2.776849218626385e-07	1.2095144596838483e-06	0.0004327599310723	0.0001750830336616	3.0654068676183966e-08	1.8728115794170186e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1024.0975881076768	2.4212050584983444	5.862233935297971	1048775.8699679608	1130.685262826773	-7.482368438350022	55.98583744721655	1278449.1635736483	967.1735911267868	5.543925833194862	30.73511364396535	935424.755373085	1004.104337658562	755.7007716265751	0.887009	32.539787	0.2851838666244602	0.1561242862345621	-0.037714709	-0.0665241566	-0.0682543397	0.0702774009	-0.0742800554	-0.0176473299	-0.0579358754	-0.0114705316	-0.0255831444	0.0512400026	0.0920464923	0.0092318757	-0.0368837723	-0.0799203512	-0.0261991013	0.1207689388	-0.0080208422	-0.048357437	0.0547078751	0.0160574468	0.0932593202	0.0117274609	-0.0233890598	-0.1335162875	0.1274558895	0.1145757079	0.0769259484	-0.1328820762	0.0300095043	-0.0378334495	-0.2047470881	0.0821885535	-0.0613570259	0.0514540319	-0.0343036264	-0.0119874127	0.061897914	0.0429791904	-0.0033501224	-0.0052073361	-0.0705064771	0.0063370415	0.0127419432	0.1215459705	0.020031914	0.0225822801	0.0756217752	0.2202214272	-0.0619798853	-0.0614106048	-0.041189703	-0.0025060908	-0.0365070524	-0.0099137523	0.1056407238	-0.0181663838	0.0642635922	0.0009232317	0.0691565337	-0.0358267475	-0.0115315755	-0.0146943377	0.1174990432	-0.0227530625	0.0539126378	-0.0281571608	-0.0048245917	-0.0253212021	0.0919129354	-0.0883680642	0.0750949565	-0.0419193573	-0.1297222394	-0.1457827768	-0.0030279588	0.0727231972	-0.0200485104	-0.1076997553	0.0576957916	0.2218831394420704	0.0368042547199962	0.0013545531654943	0.0492321275686692	0.5403844015924903	0.0479462403030481	0.0022988419591976	0.2920153014844739	-0.2793577379985379	-0.0379773187047192	0.0780407457796597	0.0014422767359998	0.0168557898799142	0.0026666522590554	0.0002841176524758	7.111034270725271e-06	-0.0004092997452413	0.0001176584332345	1.6752628145459308e-07	1.384350691122082e-08	-3.20504345716309e-05	-0.0004648103656439	2.1604867601004477e-07	1.0272303562303931e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1025.3882442068625	1.2906560991857532	1.6657931663653849	1051421.0513576325	1136.5560700574867	5.870807230713808	34.466377540201535	1291759.7003845188	970.5375541524684	3.363963025681528	11.31624723815242	941943.1440202557	1008.7131140611197	773.7320046236237	0.914262	33.539574	0.1653110046435555	0.0799129679207152	-0.0432321362	-0.0771002226	-0.0222041729	0.0085661903	-0.0102720388	-0.0415182898	-0.0166159051	-0.019920471	0.0260803164	0.0466767907	-0.0208550591	-0.0592493005	0.0605303929	-0.0329331963	-0.0925558503	0.0001835856	0.0467980549	-0.0647911929	0.0751588452	0.0058481982	0.0597694086	-0.044474803	-0.0116993592	0.0395505735	0.0132378712	-0.1417573285	-0.0693863528	-0.0364209809	0.0174025293	0.1255931994	0.0340500861	0.0071273325	0.1241204635	0.03207859	-0.0249864149	-0.03518048	0.0560727016	0.0148860479	0.0472288877	-0.024051666	-0.0806859984	0.0429056532	0.0243936101	0.0330287201	-0.0171218943	-0.0583887105	0.0587153867	-0.0541213063	0.0044080038	0.0243923995	0.018400661	-0.0530353792	-0.0385877449	-0.0167159771	0.107024671	0.0479469371	-0.044104987	-0.0288842029	0.0679931575	-0.0245495764	-0.0221636819	-0.0533567307	0.051445795	0.0350563206	0.0639073791	-0.0656591336	0.0309042196	-0.0751822469	0.0731206119	0.0306882039	-0.0268158223	0.0322715355	-0.0630596712	-0.1195937593	0.0559447616	0.0612334813	-0.0223783947	-0.1059762505	0.0637282764	0.1817261392844216	-0.0401570001576487	0.0016125846616614	0.033024389699221	0.5419024097407856	0.0015180081482952	2.304348738290865e-06	0.2936582216828703	-0.315557905272378	-0.03620016727384	0.099576791579891	0.001310452110654	0.0169527030289167	9.69131490024984e-05	0.0002873941399866	9.392158449580456e-09	-0.0015399646605309	-0.0011306649152896	2.3714911556840497e-06	1.2784031506668382e-06	0.0004890880824117	0.0005211385169833	2.715853538835855e-07	2.3920715235715385e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1020.9444491702914	-4.443795036571146	19.74731432705435	1042327.5682916295	1135.1901576239088	-1.3659124335779325	1.8657167762027895	1288656.693966195	967.9058363894198	-2.631717763048528	6.925938384345145	936841.7081167024	1014.0597291548764	777.9139502208608	0.972188	35.664547	0.1821973934523497	0.1049249356097144	-0.0096131689	-0.0729098794	-0.1060368299	-0.0655114028	0.1101290271	0.0125352583	0.1304488021	0.024996622	0.0587112148	0.069454683	-0.0613577008	0.0221949267	0.0152529798	-0.1058839704	-0.0024168935	-0.0169855018	0.0068301303	-0.0259587809	0.0216890949	0.0822410835	0.1633584956	0.0278411874	0.0453529112	0.0762991402	-0.0145759753	-0.1516424701	-0.0113007427	-0.0621001667	0.015286823	-0.0396256668	-0.1544181991	0.0316033554	0.0734560347	-0.0179555046	0.0202212353	-0.0768087101	-0.0642222894	-0.1002101574	0.0292372825	-0.0330951668	-0.1179875824	-0.055604411	0.0853338619	-0.0873779457	-0.0997992683	-0.1044857271	0.033252177	0.0129642853	-0.0029708086	0.0094265245	0.13681029	0.0360962616	-0.0170963234	-0.0177093927	0.1082518606	-0.0106757182	0.0256376077	-0.0007054027	0.0641258519	0.0219811574	-0.0018622394	-0.0290503189	0.1147689251	0.048247901	-0.0744409814	-0.051013926	0.0582783289	-0.0051556017	0.0699296065	-0.076219921	0.0412737504	-0.0602977135	-0.0331735961	-0.1242442048	0.0271919976	-0.0812434175	-0.0246987197	-0.104071687	0.0695158277	0.1738648023243314	-0.0078613369600901	6.18006188000802e-05	0.0302289694872788	0.510129529266635	-0.0317728804741506	0.0010095159336246	0.2602321366297986	-0.2777371347350339	0.037820770537344	0.0771379160108263	0.0014304106840384	0.0152445960013765	-0.0017081070275401	0.0002323977072451	2.9176296175322103e-06	-0.0019067325407475	-0.0003667678802165	3.635628981945416e-06	1.3451867795857822e-07	0.0005090612842702	1.997320185850003e-05	3.9892879248038903e-10	2.591433911428254e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1022.391676314207	1.4472271439155977	2.0944664060860974	1045284.739796574	1135.3054362308642	0.1152786069553712	0.0132891572215709	1288918.4335353528	968.1758176113696	0.2699812219497062	0.0728898602054565	937364.413807444	1007.5249962688756	757.3976084227505	0.990254	36.327305	0.2037085512949578	0.0975137502341094	0.0002326244	-0.0458656539	-0.0409531208	0.1378998416	0.0162199799	-0.0056794603	-0.0497399595	0.0066419744	-0.0032404166	0.011048792	0.0901931353	0.0139226142	0.0124375597	-0.1603541531	-0.0153705303	0.0622724258	0.0029635091	-0.0475125711	0.0383759316	0.1112587532	0.1093180694	-0.0472874225	0.0181429676	-0.1219895354	-0.0798210538	-0.0123238618	0.0283156501	-0.052648567	-0.0059996838	0.0670880529	0.0293347618	0.0428803745	0.0788477254	0.020881671	0.0098110775	-0.0201879323	0.015440942	0.0537169627	0.057328111	0.0528900487	-0.0422121984	-0.0202667759	0.0926364268	0.0094384454	0.0007567218	-0.0108055279	0.0507312824	0.1435812324	0.017239467	-0.165648825	-0.0347764718	-0.081754733	0.0039010712	-0.0188309956	0.0889030549	-0.0509865836	0.0467923892	0.0072465551	0.0790376468	0.0076859889	-0.0405268625	0.0231576269	0.0744367452	0.0100930496	0.0575893297	-0.0320647376	-0.0637706023	-0.0608041408	0.1010531568	-0.0338901671	0.041615233	-0.0185901622	-0.1329418603	-0.1709084309	-0.035692055	-0.0064584272	-0.0270084943	-0.1019893188	0.0750362016	0.1622124745723709	-0.0116523277519605	0.0001357767420391	0.026312886906892	0.4875752039462497	-0.0225543253203853	0.0005086975906577	0.2377295795032269	-0.3141176673355659	-0.0363805326005319	0.0986699089323372	0.0013235431522983	0.0141375438099433	-0.0011070521914331	0.000199870144978	1.2255645545570505e-06	-0.0006334269073489	0.0012733056333985	4.012296469535919e-07	1.6213072360446094e-06	0.0002269917966604	-0.0002820694876098	7.956319584045513e-08	5.1525275751116384e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1024.1424587947013	1.7507824804943084	3.0652392940058037	1048867.7759060564	1138.720169252712	3.414733021847724	11.660401610497289	1296683.6238629248	969.5577360112616	1.3819183998920153	1.909698463960108	940042.2034592832	1010.9384532699316	776.7183421151618	1.150008	42.187862	0.6015722469459791	0.385585085250754	0.0971422707	0.0102867418	0.0613595262	-0.0373144527	0.0958533888	0.083399932	-0.0806265905	0.0015443263	0.0942544575	-0.0594594045	0.0750270599	-0.094787911	4.66094e-05	0.0763804555	-0.0038629028	0.0755345203	0.0632181173	0.0731071598	-0.0049126069	0.000313353	0.0627985184	-0.0876259004	-0.0127912604	0.0792474684	-0.0332969837	0.0506981134	-0.0895695785	-0.0363300463	0.1412244823	0.0023789416	0.0262704254	0.0494533089	-0.1762039153	0.0234778519	0.0960607833	0.0753454701	-0.0069659501	0.0315513022	0.1106355258	0.0142575915	0.1665555166	0.0993290121	0.0250297688	0.0130560218	-0.0470846425	-0.0129405765	-0.0685333312	0.0643423709	-0.1937822652	0.1328114442	0.0684531144	0.088902899	0.1079428458	-0.0579076407	-0.0498213945	0.0251750932	0.0477246738	0.0323333	0.0829349258	0.0118192315	0.0915481304	0.0188988405	0.0663495663	0.0221855094	-0.0864651785	-0.0147128753	0.0666718662	-0.0600098921	-0.0381280817	0.0091008861	0.0784835906	-0.0409107311	-0.2346435703	-0.2318950338	-0.0844932884	-0.0293350817	-0.0293067317	-0.0997327036	0.0802681812	0.1156203333762704	-0.0465921411961005	0.0021708276212373	0.0133680614900399	0.3717975147322221	-0.1157776892140275	0.0134044733197399	0.1382333919610569	-0.2560429941384541	0.0580746731971117	0.0655580148473844	0.0033726676669513	0.0071020587715387	-0.0070354850384046	5.043923879438978e-05	4.949804972561499e-05	-0.0002554400991781	0.0003779868081708	6.524964426811757e-08	1.4287402715114917e-07	1.7908776461017517e-05	-0.0002090830201993	4.3715709335695385e-08	3.2072427433069505e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1023.063806034009	-1.0786527606923073	1.163491778149136	1046659.5512167924	1126.409779660615	-12.310389592096952	151.54569190920898	1268798.9917150752	962.3515086072556	-7.206227404005972	51.92971339824665	926120.4261186608	1007.51832003644	771.8334361675581	1.091405	40.038025	0.4169688726217023	0.2199807221272024	0.0892021873	0.0172478644	-0.0285774222	-0.033231727	-0.0017098085	0.0305819925	0.0622583699	-0.0258612641	-0.1150308334	-0.0536567027	-0.0177548318	-0.0915500509	-0.0405500379	-0.0050608106	-0.0436751851	0.0028583585	-0.0782775136	0.1103854331	0.0003887005	-0.1480669089	0.0634837254	0.0406453166	0.1270528326	-0.1022523102	0.1167575041	-0.0044554983	0.0704677985	-0.0720585716	-0.0643319844	-0.02348156	0.0419841187	-0.0177542817	-0.1086171507	0.0041741104	0.0966605086	-0.0448656882	0.0432334745	-0.0208544002	-0.0775287709	-0.1416681303	0.0256716811	-0.0847951573	-0.1293991605	0.1543836545	0.0360113005	-0.1226631889	0.0692620651	-0.1135803475	0.0225294809	0.0372858944	-0.0706058434	-0.0342763931	0.0918051585	0.0166704215	-0.0117523125	-0.0107481841	-0.0393467696	-0.103417494	0.0836727746	0.0884949004	0.0836657853	-0.0654453746	-0.0546435269	0.0278396515	-0.0659758782	0.0227938553	-0.0020780381	-0.0261817452	0.0503008942	-0.0265544268	-0.0251463501	-0.0200051918	-0.00881812	-0.0479745802	-0.0185646494	-0.0220847644	-0.0315924503	-0.0973056967	0.0851916578	0.1127964031308863	-0.002823930245384	7.974582030795049e-06	0.0127230285592654	0.4403679114224417	0.0685703966902195	0.004701899302254	0.1939238974105634	-0.4276763969024486	-0.1716334027639944	0.1829071004674607	0.0294580249443475	0.0090485335909066	0.0019464748193679	8.18759601457651e-05	3.7887642224333023e-06	-0.0009757658384816	-0.0007203257393035	9.521189715476998e-07	5.188691707031338e-07	0.0008299310762317	0.0008120222997706	6.593802153248682e-07	6.887855912951079e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1026.131943345439	3.0681373114299504	9.413466561788605	1052946.765153887	1135.007876376874	8.598096716259079	73.92726714214515	1288242.8794375414	968.6309515770446	6.279442969788988	39.431404010832345	938245.9203530508	1010.7731882910848	776.3500834537847	1.033681	37.920414	0.3637593097646855	0.1926019482860534	0.1019031678	0.0351906215	0.0128131987	0.087030015	-0.0128076519	-0.1156119925	-0.0916604784	0.1232254659	-0.1155056886	0.0935351851	0.0779898853	0.0240291364	0.0206511273	-0.0470882215	0.2049179386	0.089759125	-0.0704453381	0.0955758932	-0.0178125215	-0.075998665	-0.1267319077	-0.0063893999	-0.0287582239	-0.084744595	0.0293641959	-0.0744425639	-0.0763355765	0.0606608124	0.00669259	-0.0790565478	-0.0223810005	0.0810887545	0.01689983	-0.0112467992	0.0894292454	-0.0125555257	0.0997469722	0.0513265496	-0.1327638788	0.1878560102	-0.067815859	-0.0308247733	-0.1302549168	-0.0072526224	0.0091148984	0.0444969056	-0.0419355104	0.1223161157	0.1130873893	0.0109797829	0.0882460022	0.1380913481	0.1062023598	0.0201885285	-0.0472684415	-0.0769944874	0.0197710957	-0.1182741167	0.0096640497	0.1442875984	-0.0011234198	0.1403265171	-0.0799930908	0.0052822961	-0.0567704851	-0.0381229333	-0.0476239507	-0.0947936415	-0.0878030081	-0.080595671	0.1037179086	0.1863066068	-0.0068359332	-0.0443350107	-0.0571357624	-0.2038012601	-0.0338646736	-0.0947124447	0.0897877085	0.1303451999383185	0.0175487968074321	0.0003079602693885	0.0169898711469602	0.3839709194234046	-0.056396991999037	0.0031806207065394	0.1474336669628546	-0.3685720978881974	0.0591042990142511	0.1358453913417069	0.003493318161966	0.0067559576649236	-0.002292575925983	4.5642963970239936e-05	5.255904376396814e-06	-0.0032841979416708	-0.0023084321031892	1.078595612007472e-05	5.328858775034512e-06	0.0008431074859388	1.3176409707100004e-05	1.7361777276935919e-10	7.108302328460438e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1028.7751484072503	2.6432050618113863	6.986532998785334	1058378.30598036	1144.599483721652	9.591607344777913	91.9989314563976	1310107.9781358722	978.1598426331864	9.528891056141788	90.79976475981896	956796.67774018	1015.8351449056564	775.7431223815805	1.049198	38.489651	0.366865615658949	0.1533483583965762	0.0834556527	0.022787511	0.1138569853	0.056033863	0.0035179364	-0.1321544176	-0.157148721	0.1363947232	0.015519285	0.0322044633	0.0257993808	-0.0820987758	-0.0234896391	0.0487981578	0.0203282039	-0.1108019026	-0.0998428425	0.0759935667	0.0734859206	0.0372817375	-0.1483977036	-0.003146607	-0.2021595383	0.0718399439	-0.116876437	0.0128670738	-0.008301374	-0.0032648887	0.018136667	-0.0235650175	-0.0189286432	0.0722950495	0.0411877421	0.0395890531	0.0832804856	0.0602772587	0.1431502159	-0.0035380706	-0.0324743512	0.1581679969	-0.0265885776	0.0743398952	-0.0849694402	-0.0553839893	-0.0596165009	0.0108308374	-0.0137531008	-0.1181290547	-0.0290619808	-0.0776781261	-0.0204488264	-0.0539813196	0.0979844716	-0.0279915987	-0.0777944577	0.0443343257	-0.0946917484	-0.0663040999	-0.0549992252	-0.028194777	0.0709475795	0.0045128775	-0.017744886	-0.0373856696	0.0465321478	-0.0428014175	-0.1092253811	0.0018002297	-0.0841767788	-0.0564447845	0.0105917918	0.1795572853	0.1906151769	0.0316179023	0.0286489733	-0.028912028	-0.0361224311	-0.091957378	0.0940386689	0.2221988864876038	0.0918536865492853	0.0084370997326943	0.049372345156331	0.4607683082255818	0.0767973888021771	0.0058978389268327	0.2123074338650647	-0.3020408481409049	0.0665312497472924	0.0912286739456771	0.0044264071929366	0.0072501241954754	0.0004941665305518	5.2564300849817816e-05	2.442005599176034e-07	-0.0019288138516262	0.0013553840900445	3.720322874225097e-06	1.837066031546028e-06	5.899229533131789e-05	-0.0007841151906074	6.148366321414079e-07	3.4800909084574304e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1028.9784162131004	0.203267805850146	0.0413178008951326	1058796.5810324205	1132.3628270693637	-12.236656652288277	149.7357660259909	1282245.5721285215	970.5132128127078	-7.646629820478552	58.470947611431846	941895.8962440444	1004.8495211651806	793.9196789451115	1.082873	39.72501	0.4525348790294234	0.2163215883836382	0.0958541705	0.0281053075	0.1833503888	-0.0145925344	0.0131261252	0.0294162012	-0.0817479225	-0.0348288751	0.0269939636	-0.2302256329	-0.0367972907	0.0728641535	-0.1619354178	0.0002755318	0.1685749585	0.1063736183	-0.0226490635	0.1037186433	0.0773758018	-0.126524373	-0.0900964833	-0.0327675837	0.028575429	0.0928251126	0.0884380828	0.161571243	-0.0668025348	0.0259568503	-0.0795354473	0.0924412565	0.0810234631	-0.0087233433	0.0950479134	-0.0106433829	0.055464907	0.1599482037	0.0744999379	-0.0225951765	0.0721164316	-0.0578863663	0.0597726901	-0.0166973917	-0.0378002942	0.0293584789	0.1275745472	0.1341405148	-0.1982455425	0.070959646	0.0064310206	-0.0473281219	-0.026594245	0.0368522971	0.1151226772	-0.0825071404	-0.115957776	0.0330676185	0.0757978499	0.0470820083	-0.1135656561	-0.00598192	0.0984856035	0.0048109955	0.096735404	0.0353632769	0.0096467682	0.0404131819	-0.0703544265	-0.0095695734	-0.1343320008	0.0689051855	-0.0678195758	0.0717050282	0.0069794025	0.0869298246	0.1331289459	-0.0753667685	-0.0383647583	-0.0890452037	0.0979282008	0.1746558137866856	-0.0475430727009182	0.0022603437618447	0.0305046532894893	0.3897842158263529	-0.0709840923992288	0.0050387413737422	0.1519317349073648	-0.1717155830522045	0.1303252650887004	0.0294862414629585	0.01698467472044	0.0045848549114254	-0.00266526928405	2.102089455882161e-05	7.103660356500401e-06	-0.0009273019251132	0.001001511926513	8.598888603186468e-07	1.0030261389477809e-06	-0.0003478754709172	-0.0004068677662485	1.6554137921205865e-07	1.210173432658637e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1024.9986624571115	-3.979753755988895	15.83843995830772	1050622.2580388675	1122.2993206688268	-10.06350640053688	101.27416107364677	1259555.7651737102	969.754973066614	-0.7582397460938637	0.5749275125564869	940424.7077874292	998.262169935678	772.148622118012	1.058131	38.81736	0.1879344279529997	0.1044918023669012	0.0930469557	0.0450015734	0.1253674517	0.0490246636	-0.0660598709	-0.0836461735	0.0143225787	0.0833592352	-0.1095422287	-0.1564917792	0.0225915189	-0.0659812327	-0.0036402711	0.0763725128	-0.0212016851	0.0017203414	0.0896910634	0.0937258422	0.0471384794	0.0072812982	-0.11330329	0.014062425	-0.0096030638	-0.0065557244	0.0825876441	0.1571804551	0.0257391801	0.0052101191	0.0368074675	0.0302127879	-0.0741163146	0.0480196733	0.0006346146	0.0294412598	0.0361409373	0.0891194501	0.1484162249	0.0509014301	-0.1875564511	-0.1140545548	0.0125375077	-0.0407785397	-0.0311281369	0.02424595	0.0515015948	0.0251643815	0.0379399468	-0.0134382978	-0.0463668993	0.0839283661	-0.1157740823	7.83766e-05	0.1124705366	-0.0642708458	-0.088734495	0.016218876	0.0175243196	-0.0176043966	-0.0447418435	-0.0874062628	0.0132621089	0.0783510025	0.0240009456	-0.007981339	0.0025995771	-0.0035109111	-0.0488317109	0.0728011406	-0.1101143867	-0.0473074398	0.0075917541	0.0240914073	0.0198581983	-0.0626803913	0.0476234321	0.0329238468	-0.0405906974	-0.0859808972	0.1014413551	0.1687664322779341	-0.0058893815087515	3.468481455562424e-05	0.0284821086638225	0.4033633220420967	0.0135791062157437	0.0001843921256184	0.1627019695688362	-0.2342548411497489	-0.0625392580975444	0.054875330602094	0.0039111588033912	0.0060090919794051	0.0014242370679797	3.61091864169507e-05	2.0284512258074127e-06	-0.0007270671356347	0.0002002347894785	5.286266197200472e-07	4.0093970917499225e-08	0.0001461863142438	0.000494061785161	2.440970475564742e-07	2.137043847218705e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1028.1799997325195	3.181337275407941	10.12090685990002	1057154.1118499637	1131.768991014735	9.469670345908298	89.67465646017499	1280901.0490225116	974.6762669340092	4.921293867395207	24.21913332926167	949993.825324416	1010.2205895737288	784.2476034331124	1.052338	38.604858	0.1717892694194507	0.1109256291884857	0.1007060619	0.0286231499	0.0690987739	-0.0539579892	-0.0124554732	0.0303395184	-0.0755686633	0.0560351231	-0.0421296405	-0.1306136955	-0.0017626916	-0.0399777553	-0.1132566506	0.071392285	0.0268738592	-0.002244998	0.0643429951	0.1143279173	-0.02553329	-0.0338492839	-0.1042209338	0.0717161779	0.0628751769	0.1528924118	-0.0143358828	-0.0835805183	-0.0984357587	0.090234201	0.0139885403	0.0675441711	-0.0216053227	-0.0554541708	0.0787878577	0.1767158099	0.0703900698	0.094050745	-0.0024684414	0.0547725608	-0.0456476399	-0.0810763673	0.0139552157	0.0234356115	-0.153454681	0.0254693428	0.0143578957	0.0514955309	-0.0838667254	-0.0306939949	0.0633136	-0.0270532633	0.095080131	0.0315033872	0.1119411957	-0.0052579856	-0.0687545048	0.0330208955	-0.0334245834	-0.0410705396	-0.0384158598	0.0475573163	0.0988544158	-0.0251952431	-0.0228378502	0.0555592597	-0.0438539573	0.0548606025	-0.013233429	-0.0028073791	-0.0301608306	0.0087204627	0.0247357951	-0.0077271309	0.0467722065	0.0745208059	0.03418667	0.0013745243	-0.0427992974	-0.0827696937	0.1045646294	0.1771366693695029	0.0083702370915688	7.00608689690743e-05	0.0313773996353205	0.4038110227912028	0.0004477007491061	2.004359607501683e-07	0.1630633421276772	-0.3369427297214997	-0.1026878885717507	0.1135304031121755	0.0105448024593243	0.0066038084898503	0.0005947165104452	4.36102865706189e-05	3.536877277961161e-07	-0.0009221538445793	-0.0001950867089446	8.503677130723839e-07	3.805882400683511e-08	0.0005620519549945	0.0004158656407506	1.7294423115699026e-07	3.1590240011313945e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
